PERIOD_ID,DATE_RANGE,STATE,NAICS2,MSA,NAICS3,EMPSIZE,ESTIMATE_PERCENTAGE,STANDARD_ERROR,INDEX_ESTIMATE_PERCENTAGE,INDEX_STANDARD_ERROR,QUESTION,ANSWER,OPTION_TEXT
107,8/10/2026 - 8/23/2026,,72,,,E,19.3,2.56,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,G,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,E,22.4,8.05,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,B,14.3,1.41,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,D,25.1,5.78,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,F,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,,14.5,0.99,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,A,12.7,1.27,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,81,,,C,23.8,2.85,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,C,27.5,11.87,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,D,32.2,4.91,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,B,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,,40.0,2.21,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,G,52.8,4.05,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,F,40.0,3.78,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,A,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,XX,,,E,35.0,4.27,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,113,,13.8,6.64,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,115,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,211,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,212,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,213,,12.7,5.23,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,221,,23.3,5.85,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,236,,23.7,0.96,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,237,,14.3,4.72,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,238,,12.0,1.19,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,23X,,61.8,18.04,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,311,,21.0,5.49,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,312,,33.0,3.92,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,313,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,314,,32.6,10.06,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,315,,12.7,5.91,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,316,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,31X,,48.6,11.23,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,321,,9.1,3.29,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,322,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,323,,28.3,4.71,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,325,,37.4,3.44,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,326,,20.8,8.26,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,327,,11.7,4.34,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,331,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,332,,15.7,1.89,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,333,,23.8,4.85,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,334,,43.6,6.67,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,335,,38.7,8.31,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,336,,23.1,5.28,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,337,,16.5,3.85,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,339,,29.8,5.85,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,423,,21.6,1.42,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,424,,22.9,1.8,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,425,,22.6,1.81,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,441,,20.9,3.09,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,444,,15.9,3.36,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,445,,8.7,1.38,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,449,,23.3,2.38,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,44X,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,450,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,455,,37.3,8.52,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,456,,21.8,4.06,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,457,,6.5,1.23,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,458,,28.9,3.21,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,459,,18.7,2.16,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,481,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,483,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,484,,9.7,1.52,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,485,,14.1,5.27,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,486,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,487,,32.4,7.68,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,488,,13.9,0.96,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,48X,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,492,,26.9,7.18,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,493,,35.1,4.59,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,512,,37.4,3.08,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,513,,64.0,4.28,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,516,,43.9,8.31,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,517,,33.2,5.81,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,518,,58.3,6.21,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,519,,20.3,5.5,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,51X,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,522,,30.6,4.59,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,523,,56.7,2.23,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,524,,42.3,3.28,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,52X,,44.5,10.98,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,531,,35.3,1.56,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,532,,17.8,3.83,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,533,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,541,,46.5,0.86,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,551,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,561,,25.0,1.66,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,562,,24.6,6.23,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,611,,41.3,3.25,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,621,,29.4,1.09,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,622,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,623,,16.5,2.98,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,624,,22.9,2.45,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,62X,,45.9,11.29,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,711,,19.4,2.68,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,712,,33.2,7.98,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,713,,21.4,1.97,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,721,,12.2,2.85,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,722,,11.5,0.38,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,72X,,,,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,811,,12.6,1.1,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,812,,16.8,1.27,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,,XXX,,40.0,2.21,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,12060.0,,,33.4,1.88,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,12580.0,,,35.3,2.24,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,14460.0,,,21.9,2.19,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,16740.0,,,30.2,3.31,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,16980.0,,,22.2,1.24,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,19100.0,,,34.6,1.22,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,19740.0,,,34.5,4.69,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,19820.0,,,20.0,2.77,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,26420.0,,,28.6,2.64,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,31080.0,,,24.9,0.94,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
107,8/10/2026 - 8/23/2026,,,33100.0,,,35.0,1.97,0.0,0.0,"During the next six months, do you think this business will be using Artificial Intelligence (AI) in any of its business functions? (Examples of AI: machine learning, natural language processing, virtual agents, voice recognition, etc.)",Yes,AI future
